18.3001,5.42636,7.37234,0.484842,2.28294,0.740727,0.974541,0.0516523,2.50222,0.900752,1.19577,0.039531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.3172,4.03275,5.87153,0.058534,3.43943,0.785602,1.53396,0.00808835,6.21684,1.68791,2.80414,0.0191448,0,0,0,0,0,0,0,0,3.55571,0.801173,0.998773,0.0149575,0,0,0,0,0,0,0,0,0,0,0,0
10.8991,3.36409,5.67902,0.337868,8.65599,2.51582,4.86108,0.251226,2.3908,0.781215,1.27997,0.0694198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0488,4.61898,4.555,0.0651943,0,0,0,0,11.1992,4.53942,4.57704,0.0703218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.1683,3.57536,6.31996,0.603903,5.5795,1.58232,2.43453,0.176762,7.95737,2.13949,3.74889,0.449711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.17306,2.28581,2.92624,0,2.61631,0.713801,1.11213,0,5.42697,1.50755,1.99021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.8194,6.83086,11.3287,0.750843,2.91664,0.836061,1.45365,0.0680676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.5725,5.80004,7.58517,0.321621,1.56453,0.612102,0.83527,0.0147117,6.85473,2.54151,2.9883,0.130488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.7856,2.98966,5.31812,0,2.12226,0.485429,0.77634,0,5.28305,1.26607,2.43326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.6203,6.33006,9.72765,0.405837,0,0,0,0,19.0962,5.14141,8.14669,0.340612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.856,8.05834,14.0149,0,0,0,0,0,24.7066,7.86092,13.2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5145,4.01563,4.22043,0.287154,0,0,0,0,16.4848,6.33026,6.44359,0.473201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7004,2.86682,9.64866,0.0294504,1.38107,0.350438,1.22309,0,8.13131,2.24923,7.23901,0.0294444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.7768,7.10582,11.8471,0.780641,2.86072,0.841009,1.49362,0.0722461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.7654,5.58808,10.9068,0.348509,2.46454,0.680058,1.45676,0.0272461,4.95306,1.43274,2.9706,0.0796959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.3321,4.02468,7.80838,0.270477,2.5832,0.733401,1.55649,0.0270799,5.18925,1.56606,3.20476,0.0749648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.8691,6.20656,10.3922,0.717868,2.91854,0.855158,1.58889,0.0681936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.8757,7.42659,11.6585,0.0834825,0,0,0,0,19.5439,5.12372,7.72561,0.0463649,0,0,0,0,0,0,0,0,3.03368,0.767252,1.36679,0.0157886,0,0,0,0,0,0,0,0,0,0,0,0
13.6581,3.66972,7.41844,0.244977,2.71033,0.77302,1.72791,0.0280335,5.35258,1.62268,3.54424,0.0760683,0,0,0,0,0,0,0,0,2.72871,0.706281,1.28312,0.030964,0,0,0,0,0,0,0,0,0,0,0,0
25.1572,6.98009,10.7429,0.153727,4.36615,1.28904,1.73607,0.0239116,13.1846,3.68031,5.88134,0.0868586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.6469,4.62853,18.7048,0,2.16662,0.420725,1.57406,0,15.3287,3.40192,14.5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0517,4.11304,5.08658,0.607477,0,0,0,0,17.6786,3.67052,4.59986,0.563205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0257,11.8645,12.3842,0.798254,0,0,0,0,19.8499,6.41715,6.54163,0.400834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0923,5.12013,7.1322,0.197206,0,0,0,0,17.9208,4.412,6.37456,0.142416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.92359,2.2636,2.5805,0,0,0,0,0,12.6094,5.18217,7.09541,0,0,0,0,0,2.85803,1.12297,1.53559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.4773,5.63915,10.7383,0.680777,2.94668,0.83117,1.78468,0.0749037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0553,5.60795,13.1776,0.0818243,5.43153,1.31375,3.54982,0.019689,17.8891,4.25583,10.3387,0.0488041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.184,4.62475,17.9611,0,2.12718,0.42848,1.52569,0,14.9794,3.36181,14.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.8484,7.50016,8.92018,0.118564,0,0,0,0,9.97723,2.80208,3.58613,0.0325775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.5043,11.1646,16.3295,0.310826,6.00112,1.94713,2.85118,0.0485354,23.8702,8.08425,11.4554,0.24294,0,0,0,0,5.79006,1.95975,2.79378,0.0639163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.087,5.57985,10.3524,0,0,0,0,0,19.7213,5.43226,10.3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.558,6.08298,7.25475,0.150863,0,0,0,0,9.82404,2.79782,3.34253,0.0499219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2692,2.26652,3.25253,0.234874,2.2974,0.465915,0.618849,0.0475939,1.7699,0.394893,0.595146,0.0305347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5092,5.93829,9.07257,0.71605,2.9945,0.802293,1.58373,0.0836324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.9921,4.22293,6.66259,0.240316,0,0,0,0,5.9167,1.62335,2.11778,0.0818186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1449,5.46408,9.18186,0.311126,0,0,0,0,12.5093,3.00985,5.07105,0.110217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1022,6.01245,9.18445,0.077542,0,0,0,0,22.9293,5.66703,8.5866,0.0676717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.3055,6.60633,5.72265,0.065917,0,0,0,0,21.6994,8.00888,7.01783,0.0764474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.9896,5.43771,9.88942,0.244583,3.55082,0.736778,1.10989,0.0433542,12.4927,2.88778,5.30295,0.113132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1746,3.8137,6.60926,0.0601988,0,0,0,0,18.9844,6.32453,10.9007,0.0946803,0,0,0,0,1.9931,0.726171,1.32449,0.0114288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.5193,2.85378,4.20727,0.112173,2.92489,0.685256,1.19829,0.0123079,6.78733,1.74509,2.97404,0.0470366,0,0,0,0,2.32138,0.586272,0.965595,0.0176493,3.38879,0.811479,1.04708,0.0346213,0,0,0,0,0,0,0,0,0,0,0,0
7.12259,1.80205,2.32421,0.295248,0,0,0,0,10.6554,3.11908,4.39987,0.314865,0,0,0,0,0,0,0,0,3.53556,1.0095,1.42203,0.107254,0,0,0,0,0,0,0,0,0,0,0,0
18.0582,5.36453,8.30112,0.650006,2.81794,0.824425,1.59079,0.0950864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.2839,5.48939,11.5631,0.156007,4.6498,0.856963,1.96116,0.0277642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08419,0.674164,1.14811,0.0216294,0,0,0,0,0,0,0,0
9.37739,2.88069,3.45133,0.0501916,0,0,0,0,20.6459,6.78135,8.24958,0.0878496,0,0,0,0,2.64804,0.917793,1.14184,0.00780708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0641,2.93611,4.60416,0.127075,0,0,0,0,6.27116,1.56499,2.7617,0.0720994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.91745,4.12236,7.55607,0.015468,0,0,0,0,21.6361,9.43051,15.923,0.0188816,0,0,0,0,3.58336,1.6517,2.61264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2908,6.02562,8.67555,0.297442,0,0,0,0,21.0553,7.4092,10.1287,0.356547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.3289,6.05156,8.52759,0.296086,0,0,0,0,21.1119,7.42738,9.89078,0.35427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.7689,5.24521,8.83544,0.605813,2.84197,0.833782,1.57666,0.0927574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.9935,6.56185,6.75654,0.0959649,0,0,0,0,13.1624,4.01293,4.21347,0.0528544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1493,3.23334,4.58246,0.199913,2.85026,0.693964,1.04225,0.0797466,6.29001,1.92538,2.59301,0.0970903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.733,7.2398,8.69465,0.131359,0,0,0,0,23.6997,8.62866,10.373,0.179782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9217,3.5611,6.98603,0,5.01088,1.55783,3.22071,0,4.41072,1.51573,2.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.108,2.66255,8.64486,0,0,0,0,0,11.4681,2.29167,7.50463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.1733,2.98354,4.96592,0,0,0,0,0,12.6634,2.68168,4.56047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.4215,5.20234,7.81653,0.734712,2.88558,0.76508,1.57008,0.074332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4667,2.88571,4.90153,0,0,0,0,0,12.9074,2.83845,4.69748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.7374,4.32609,7.69795,0.0987179,0,0,0,0,20.9629,6.85963,12.6671,0.171536,0,0,0,0,2.18646,0.742273,1.53419,0.0236714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.8951,4.12194,7.45294,0,0,0,0,0,19.3503,6.43828,12.2519,0,0,0,0,0,2.02697,0.720215,1.50407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.2296,4.29034,6.23947,0.127895,3.82702,0.836504,1.34728,0.0320638,7.66197,2.13011,2.25157,0.069856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9437,7.9324,9.05751,0.646341,6.81283,1.83042,2.09543,0.176292,21.1051,5.58679,6.2611,0.465759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.4219,6.02192,7.61198,0.102945,3.25539,1.22701,1.70503,0.0305746,23.4713,8.59257,11.028,0.184424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.1826,4.08031,7.32224,0,15.3446,2.91209,5.07543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2994,4.11645,5.89613,0,15.7777,3.00116,4.33205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.2592,5.17162,9.74644,0,12.8439,3.0723,6.98249,0,13.8641,3.67343,6.66019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.3039,15.2775,21.7569,0.525992,11.7077,3.31326,4.5547,0.0546969,43.6864,12.6449,18.0544,0.470311,2.42272,0.775216,0.908812,0.0130989,2.70799,0.754625,1.16178,0.0324784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.53141,3.04289,3.52357,0.056817,0,0,0,0,17.8506,5.82629,7.04546,0.0844485,0,0,0,0,2.71086,0.945764,1.09809,0.00810895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.1535,9.80402,11.9878,0.0328755,18.6179,4.52906,5.68636,0.0275624,7.15269,2.21892,2.44309,0.00867744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.4254,5.213,9.85521,0,6.623,1.66125,3.37073,0.00697638,17.2216,4.45143,8.28911,0.00697357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.47043,1.16932,1.41345,0,0,0,0,0,5.88285,2.64062,3.62269,0,0,0,0,0,2.03644,0.932994,1.22565,0,2.55652,1.08927,1.59567,0,0,0,0,0,0,0,0,0,0,0,0,0
59.5455,13.911,26.3887,0.271909,2.64739,0.66019,1.42817,0.0124685,42.7986,10.2227,18.2577,0.142988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.2598,6.93342,9.18183,0.104414,0,0,0,0,6.2405,2.07318,1.81175,0.037235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
